fight_link,date,location,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,division,method,last_round,referee,stoppage_details,kd_1,kd_2,sig_str_perc_1,sig_str_perc_2,td_pct_1,td_pct_2,sub_att_1,sub_att_2,rev_1,rev_2,r1_kd_1,r1_kd_2,r1_sig_str_perc_1,r1_sig_str_perc_2,r1_td_pct_1,r1_td_pct_2,r1_sub_att_1,r1_sub_att_2,r1_rev_1,r1_rev_2,r2_kd_1,r2_kd_2,r2_sig_str_perc_1,r2_sig_str_perc_2,r2_td_pct_1,r2_td_pct_2,r2_sub_att_1,r2_sub_att_2,r2_rev_1,r2_rev_2,r3_kd_1,r3_kd_2,r3_sig_str_perc_1,r3_sig_str_perc_2,r3_td_pct_1,r3_td_pct_2,r3_sub_att_1,r3_sub_att_2,r3_rev_1,r3_rev_2,r4_kd_1,r4_kd_2,r4_sig_str_perc_1,r4_sig_str_perc_2,r4_td_pct_1,r4_td_pct_2,r4_sub_att_1,r4_sub_att_2,r4_rev_1,r4_rev_2,r5_kd_1,r5_kd_2,r5_sig_str_perc_1,r5_sig_str_perc_2,r5_td_pct_1,r5_td_pct_2,r5_sub_att_1,r5_sub_att_2,r5_rev_1,r5_rev_2,time_format_rounds,sig_str_landed_1,sig_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_1,total_str_attempted_1,total_str_landed_2,total_str_attempted_2,td_landed_1,td_attempted_1,td_landed_2,td_attempted_2,sig_str_head_landed_1,sig_str_head_attempted_1,sig_str_head_landed_2,sig_str_head_attempted_2,sig_str_body_landed_1,sig_str_body_attempted_1,sig_str_body_landed_2,sig_str_body_attempted_2,sig_str_leg_landed_1,sig_str_leg_attempted_1,sig_str_leg_landed_2,sig_str_leg_attempted_2,sig_str_dist_landed_1,sig_str_dist_attempted_1,sig_str_dist_landed_2,sig_str_dist_attempted_2,sig_str_clinch_landed_1,sig_str_clinch_attempted_1,sig_str_clinch_landed_2,sig_str_clinch_attempted_2,sig_str_ground_landed_1,sig_str_ground_attempted_1,sig_str_ground_landed_2,sig_str_ground_attempted_2,r1_sig_str_landed_1,r1_sig_str_attempted_1,r1_sig_str_landed_2,r1_sig_str_attempted_2,r1_total_str_landed_1,r1_total_str_attempted_1,r1_total_str_landed_2,r1_total_str_attempted_2,r1_td_landed_1,r1_td_attempted_1,r1_td_landed_2,r1_td_attempted_2,r1_sig_str_head_landed_1,r1_sig_str_head_attempted_1,r1_sig_str_head_landed_2,r1_sig_str_head_attempted_2,r1_sig_str_body_landed_1,r1_sig_str_body_attempted_1,r1_sig_str_body_landed_2,r1_sig_str_body_attempted_2,r1_sig_str_leg_landed_1,r1_sig_str_leg_attempted_1,r1_sig_str_leg_landed_2,r1_sig_str_leg_attempted_2,r1_sig_str_dist_landed_1,r1_sig_str_dist_attempted_1,r1_sig_str_dist_landed_2,r1_sig_str_dist_attempted_2,r1_sig_str_clinch_landed_1,r1_sig_str_clinch_attempted_1,r1_sig_str_clinch_landed_2,r1_sig_str_clinch_attempted_2,r1_sig_str_ground_landed_1,r1_sig_str_ground_attempted_1,r1_sig_str_ground_landed_2,r1_sig_str_ground_attempted_2,r2_sig_str_landed_1,r2_sig_str_attempted_1,r2_sig_str_landed_2,r2_sig_str_attempted_2,r2_total_str_landed_1,r2_total_str_attempted_1,r2_total_str_landed_2,r2_total_str_attempted_2,r2_td_landed_1,r2_td_attempted_1,r2_td_landed_2,r2_td_attempted_2,r2_sig_str_head_landed_1,r2_sig_str_head_attempted_1,r2_sig_str_head_landed_2,r2_sig_str_head_attempted_2,r2_sig_str_body_landed_1,r2_sig_str_body_attempted_1,r2_sig_str_body_landed_2,r2_sig_str_body_attempted_2,r2_sig_str_leg_landed_1,r2_sig_str_leg_attempted_1,r2_sig_str_leg_landed_2,r2_sig_str_leg_attempted_2,r2_sig_str_dist_landed_1,r2_sig_str_dist_attempted_1,r2_sig_str_dist_landed_2,r2_sig_str_dist_attempted_2,r2_sig_str_clinch_landed_1,r2_sig_str_clinch_attempted_1,r2_sig_str_clinch_landed_2,r2_sig_str_clinch_attempted_2,r2_sig_str_ground_landed_1,r2_sig_str_ground_attempted_1,r2_sig_str_ground_landed_2,r2_sig_str_ground_attempted_2,r3_sig_str_landed_1,r3_sig_str_attempted_1,r3_sig_str_landed_2,r3_sig_str_attempted_2,r3_total_str_landed_1,r3_total_str_attempted_1,r3_total_str_landed_2,r3_total_str_attempted_2,r3_td_landed_1,r3_td_attempted_1,r3_td_landed_2,r3_td_attempted_2,r3_sig_str_head_landed_1,r3_sig_str_head_attempted_1,r3_sig_str_head_landed_2,r3_sig_str_head_attempted_2,r3_sig_str_body_landed_1,r3_sig_str_body_attempted_1,r3_sig_str_body_landed_2,r3_sig_str_body_attempted_2,r3_sig_str_leg_landed_1,r3_sig_str_leg_attempted_1,r3_sig_str_leg_landed_2,r3_sig_str_leg_attempted_2,r3_sig_str_dist_landed_1,r3_sig_str_dist_attempted_1,r3_sig_str_dist_landed_2,r3_sig_str_dist_attempted_2,r3_sig_str_clinch_landed_1,r3_sig_str_clinch_attempted_1,r3_sig_str_clinch_landed_2,r3_sig_str_clinch_attempted_2,r3_sig_str_ground_landed_1,r3_sig_str_ground_attempted_1,r3_sig_str_ground_landed_2,r3_sig_str_ground_attempted_2,r4_sig_str_landed_1,r4_sig_str_attempted_1,r4_sig_str_landed_2,r4_sig_str_attempted_2,r4_total_str_landed_1,r4_total_str_attempted_1,r4_total_str_landed_2,r4_total_str_attempted_2,r4_td_landed_1,r4_td_attempted_1,r4_td_landed_2,r4_td_attempted_2,r4_sig_str_head_landed_1,r4_sig_str_head_attempted_1,r4_sig_str_head_landed_2,r4_sig_str_head_attempted_2,r4_sig_str_body_landed_1,r4_sig_str_body_attempted_1,r4_sig_str_body_landed_2,r4_sig_str_body_attempted_2,r4_sig_str_leg_landed_1,r4_sig_str_leg_attempted_1,r4_sig_str_leg_landed_2,r4_sig_str_leg_attempted_2,r4_sig_str_dist_landed_1,r4_sig_str_dist_attempted_1,r4_sig_str_dist_landed_2,r4_sig_str_dist_attempted_2,r4_sig_str_clinch_landed_1,r4_sig_str_clinch_attempted_1,r4_sig_str_clinch_landed_2,r4_sig_str_clinch_attempted_2,r4_sig_str_ground_landed_1,r4_sig_str_ground_attempted_1,r4_sig_str_ground_landed_2,r4_sig_str_ground_attempted_2,r5_sig_str_landed_1,r5_sig_str_attempted_1,r5_sig_str_landed_2,r5_sig_str_attempted_2,r5_total_str_landed_1,r5_total_str_attempted_1,r5_total_str_landed_2,r5_total_str_attempted_2,r5_td_landed_1,r5_td_attempted_1,r5_td_landed_2,r5_td_attempted_2,r5_sig_str_head_landed_1,r5_sig_str_head_attempted_1,r5_sig_str_head_landed_2,r5_sig_str_head_attempted_2,r5_sig_str_body_landed_1,r5_sig_str_body_attempted_1,r5_sig_str_body_landed_2,r5_sig_str_body_attempted_2,r5_sig_str_leg_landed_1,r5_sig_str_leg_attempted_1,r5_sig_str_leg_landed_2,r5_sig_str_leg_attempted_2,r5_sig_str_dist_landed_1,r5_sig_str_dist_attempted_1,r5_sig_str_dist_landed_2,r5_sig_str_dist_attempted_2,r5_sig_str_clinch_landed_1,r5_sig_str_clinch_attempted_1,r5_sig_str_clinch_landed_2,r5_sig_str_clinch_attempted_2,r5_sig_str_ground_landed_1,r5_sig_str_ground_attempted_1,r5_sig_str_ground_landed_2,r5_sig_str_ground_attempted_2,ctrl_1_seconds,ctrl_2_seconds,last_round_time_seconds,r1_ctrl_1_seconds,r1_ctrl_2_seconds,r2_ctrl_1_seconds,r2_ctrl_2_seconds,r3_ctrl_1_seconds,r3_ctrl_2_seconds,r4_ctrl_1_seconds,r4_ctrl_2_seconds,r5_ctrl_1_seconds,r5_ctrl_2_seconds,total_fight_time_seconds
http://ufcstats.com/fight-details/5355fd4a2598f679,2010-01-11,"Fairfax, Virginia, USA",Gray Maynard,Nate Diaz,,,W,L,Lightweight Bout,Decision - Split,3.0,Mario Yamasaki,,0.0,0.0,0.28,0.27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.24,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,41,142,70,251,53,154,77,259,0,0,0,3,29,123,49,214,11,15,9,22,1,4,12,15,34,126,67,243,7,16,3,8,0,0,0,0,10,53,18,59,11,54,18,59,0,0,0,0,8,50,10,49,2,2,2,3,0,1,6,7,9,48,18,59,1,5,0,0,0,0,0,0,15,48,28,92,15,48,31,95,0,0,0,1,10,38,20,77,5,8,4,10,0,2,4,5,11,42,27,89,4,6,1,3,0,0,0,0,16,41,24,100,27,52,28,105,0,0,0,2,11,35,19,88,4,5,3,9,1,1,2,3,14,36,22,95,2,5,2,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,300.0,0.0,0.0,6.0,0.0,5.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/19f615a7a5cfd304,2010-01-11,"Fairfax, Virginia, USA",Rory MacDonald,Mike Guymon,"""Red King""","""The Joker""",W,L,Welterweight Bout,Submission,1.0,Dan Miragliotta,Armbar From Side Control,0.0,0.0,0.42,0.33,0.66,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.42,0.33,0.66,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8,19,6,18,23,34,14,26,2,3,0,3,7,18,2,13,1,1,3,4,0,0,1,1,5,16,3,15,1,1,0,0,2,2,3,3,8,19,6,18,23,34,14,26,2,3,0,3,7,18,2,13,1,1,3,4,0,0,1,1,5,16,3,15,1,1,0,0,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,8.0,267.0,170.0,8.0,,,,,,,,,267.0
http://ufcstats.com/fight-details/c4fa93a4f37a6ca7,2010-01-11,"Fairfax, Virginia, USA",Rafael Dos Anjos,Kyle Bradley,,,W,L,Lightweight Bout,Decision - Unanimous,3.0,Rick McCoy,,0.0,0.0,0.37,0.39,0.62,,2.0,0.0,0.0,0.0,0.0,0.0,0.32,0.39,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.36,0.66,,1.0,0.0,0.0,0.0,0.0,0.0,0.51,0.5,0.5,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,42,112,21,53,99,183,31,64,5,8,0,0,37,100,4,33,1,2,9,11,4,10,8,9,15,58,19,49,2,2,2,3,25,52,0,1,15,46,11,28,31,62,11,28,1,1,0,0,13,39,0,16,0,0,5,6,2,7,6,6,8,33,11,27,2,2,0,1,5,11,0,0,13,39,7,19,35,70,16,28,2,3,0,0,12,37,3,14,1,1,2,3,0,1,2,2,4,18,7,19,0,0,0,0,9,21,0,0,14,27,3,6,33,51,4,8,2,4,0,0,12,24,1,3,0,1,2,2,2,2,0,1,3,7,1,3,0,0,2,2,11,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0,24.0,300.0,78.0,0.0,194.0,5.0,225.0,19.0,,,,,900.0
http://ufcstats.com/fight-details/4182524382590e07,2009-12-05,"Las Vegas, Nevada, USA",Jon Madsen,Justin Wren,,"""The Viking""",W,L,Heavyweight Bout,Decision - Split,3.0,Herb Dean,,0.0,0.0,0.26,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.13,,,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.15,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,26,100,17,159,26,100,17,159,0,1,0,1,20,93,5,139,6,7,9,17,0,0,3,3,23,95,12,147,3,5,5,12,0,0,0,0,12,36,6,46,12,36,6,46,0,0,0,0,8,32,2,40,4,4,4,6,0,0,0,0,9,31,3,40,3,5,3,6,0,0,0,0,5,27,1,50,5,27,1,50,0,1,0,0,5,27,1,47,0,0,0,3,0,0,0,0,5,27,1,49,0,0,0,1,0,0,0,0,9,37,10,63,9,37,10,63,0,0,0,1,7,34,2,52,2,3,5,8,0,0,3,3,9,37,8,58,0,0,2,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,300.0,0.0,4.0,0.0,0.0,0.0,12.0,,,,,900.0
http://ufcstats.com/fight-details/504b540805598fa5,2010-01-11,"Fairfax, Virginia, USA",Evan Dunham,Efrain Escudero,,"""Hecho En Mexico""",W,L,Lightweight Bout,Submission,3.0,Dan Miragliotta,Armbar From Back Control,0.0,1.0,0.27,0.35,0.75,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.09,0.46,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.16,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,22,80,26,74,48,109,38,86,3,4,0,1,19,75,20,67,3,5,3,3,0,0,3,4,10,58,20,56,0,1,5,12,12,21,1,6,2,21,20,43,3,22,29,52,0,0,0,1,1,19,16,39,1,2,3,3,0,0,1,1,2,20,14,27,0,0,5,10,0,1,1,6,20,59,5,30,40,82,8,33,1,2,0,0,18,56,4,28,2,3,0,0,0,0,1,2,8,38,5,28,0,1,0,2,12,20,0,0,0,0,1,1,5,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,172.0,119.0,20.0,127.0,133.0,0.0,57.0,45.0,,,,,719.0
http://ufcstats.com/fight-details/d5e0fd3eec76f7e1,2010-01-11,"Fairfax, Virginia, USA",Chris Leben,Jay Silva,"""The Crippler""",,W,L,Middleweight Bout,Decision - Unanimous,3.0,Dan Miragliotta,,0.0,0.0,0.6,0.27,0.66,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.66,0.37,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.26,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,60,99,15,54,181,240,32,74,2,3,0,1,48,84,13,51,5,5,2,3,7,10,0,0,9,26,11,44,7,9,4,10,44,64,0,0,16,24,3,8,52,70,7,13,1,1,0,0,16,24,3,8,0,0,0,0,0,0,0,0,0,2,2,5,1,1,1,3,15,21,0,0,29,48,4,15,65,92,9,20,1,1,0,0,24,42,4,15,1,1,0,0,4,5,0,0,4,12,4,14,1,1,0,1,24,35,0,0,15,27,8,31,64,78,16,41,0,1,0,1,8,18,6,28,4,4,2,3,3,5,0,0,5,12,5,25,5,7,3,6,5,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,47.0,300.0,264.0,0.0,221.0,0.0,151.0,47.0,,,,,900.0
http://ufcstats.com/fight-details/a570acbbcbbd151d,2010-01-11,"Fairfax, Virginia, USA",Amir Sadollah,Brad Blackburn,,"""Bad Brad""",W,L,Welterweight Bout,Decision - Unanimous,3.0,Mario Yamasaki,,0.0,0.0,0.53,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.27,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,87,162,37,150,95,171,67,180,2,2,0,1,40,106,19,120,29,36,7,17,18,20,11,13,57,112,31,135,12,25,6,15,18,25,0,0,35,71,20,74,35,72,27,81,1,1,0,0,17,48,9,59,11,14,4,7,7,9,7,8,30,57,19,70,4,13,1,4,1,1,0,0,30,58,17,68,34,62,39,90,0,0,0,1,8,32,10,54,13,17,3,9,9,9,4,5,23,48,12,57,7,10,5,11,0,0,0,0,22,33,0,8,26,37,1,9,1,1,0,0,15,26,0,7,5,5,0,1,2,2,0,0,4,7,0,8,1,2,0,0,17,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,148.0,300.0,29.0,26.0,0.0,122.0,274.0,0.0,,,,,900.0
http://ufcstats.com/fight-details/f5affe923c640d0e,2009-12-05,"Las Vegas, Nevada, USA",James McSweeney,Darrill Schoonover,"""The Hammer""","""The Boss""",W,L,Heavyweight Bout,KO/TKO,3.0,Josh Rosenthal,Knee to Head In Clinch,0.0,0.0,0.61,0.33,0.5,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.57,0.48,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.62,0.11,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.63,0.16,0.5,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,58,95,16,48,103,140,27,59,1,2,0,3,40,75,13,35,14,15,2,9,4,5,1,4,17,34,6,34,10,15,7,11,31,46,3,3,20,35,13,27,38,53,23,37,0,0,0,1,13,27,10,21,5,6,2,5,2,2,1,1,4,12,3,15,5,8,7,9,11,15,3,3,17,27,1,9,41,51,2,10,0,0,0,2,15,25,1,9,1,1,0,0,1,1,0,0,1,3,1,9,0,0,0,0,16,24,0,0,21,33,2,12,24,36,2,12,1,2,0,0,12,23,2,5,8,8,0,4,1,2,0,3,12,19,2,10,5,7,0,2,4,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,126.0,200.0,88.0,111.0,258.0,15.0,92.0,0.0,,,,,800.0
http://ufcstats.com/fight-details/f6246d2b9f663e33,2009-12-05,"Las Vegas, Nevada, USA",Matt Mitrione,Marcus Jones,,"""The Darkness""",W,L,Heavyweight Bout,KO/TKO,2.0,Steve Mazzagatti,Punches to Head At Distance,1.0,0.0,0.41,0.52,,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.36,0.55,,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14,34,10,19,17,37,10,19,0,0,3,4,6,25,6,14,4,4,1,2,4,5,3,3,5,20,6,14,6,10,4,5,3,4,0,0,11,30,10,18,14,33,10,18,0,0,3,4,3,21,6,13,4,4,1,2,4,5,3,3,3,17,6,13,6,10,4,5,2,3,0,0,3,4,0,1,3,4,0,1,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,161.0,10.0,61.0,161.0,2.0,0.0,,,,,,,310.0
http://ufcstats.com/fight-details/de2328aa13e5ecdc,2009-12-05,"Las Vegas, Nevada, USA",Kevin Ferguson,Houston Alexander,"""Kimbo Slice""","""The Assassin""",W,L,Catch Weight Bout,Decision - Unanimous,3.0,Josh Rosenthal,,0.0,0.0,0.4,0.54,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.48,,,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.91,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.39,0.47,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,27,66,43,79,36,76,61,98,4,4,0,0,23,62,11,35,4,4,0,0,0,0,32,44,12,46,40,68,4,9,1,8,11,11,2,3,3,17,12,25,4,18,12,25,0,0,0,0,3,17,1,8,0,0,0,0,0,0,11,17,3,15,12,21,0,2,0,4,0,0,0,0,13,21,11,12,19,28,20,22,3,3,0,0,12,20,0,0,1,1,0,0,0,0,11,12,2,7,11,12,2,5,0,0,9,9,0,0,11,28,20,42,13,30,29,51,1,1,0,0,8,25,10,27,3,3,0,0,0,0,10,15,7,24,17,35,2,2,1,4,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,16.0,300.0,0.0,0.0,133.0,11.0,66.0,5.0,,,,,900.0
http://ufcstats.com/fight-details/d6e75e0238d3ad9b,2009-09-16,"Oklahoma City, Oklahoma, USA",Ryan Jensen,Steve Steinbeiss,,"""The Hooligan""",W,L,Middleweight Bout,Submission,1.0,Gary Ritter,"Guillotine Choke After Drop to Ground
      Technical Submission",0.0,0.0,0.52,0.36,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.52,0.36,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,17,7,19,22,30,14,26,1,1,0,0,7,15,6,18,1,1,1,1,1,1,0,0,4,8,7,19,0,0,0,0,5,9,0,0,9,17,7,19,22,30,14,26,1,1,0,0,7,15,6,18,1,1,1,1,1,1,0,0,4,8,7,19,0,0,0,0,5,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,19.0,236.0,130.0,19.0,,,,,,,,,236.0
http://ufcstats.com/fight-details/5ab4bdec4db84f7d,2009-12-05,"Las Vegas, Nevada, USA",Frankie Edgar,Matt Veach,"""The Answer""",,W,L,Lightweight Bout,Submission,2.0,Herb Dean,Rear Naked Choke,0.0,0.0,0.4,0.16,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.22,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.06,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,25,61,7,42,36,72,7,42,0,3,3,9,19,49,5,39,5,10,2,2,1,2,0,1,11,38,5,35,2,5,2,7,12,18,0,0,9,30,6,27,13,34,6,27,0,2,3,6,3,19,4,24,5,10,2,2,1,1,0,1,7,26,4,20,2,4,2,7,0,0,0,0,16,31,1,15,23,38,1,15,0,1,0,3,16,30,1,15,0,0,0,0,0,1,0,0,4,12,1,15,0,1,0,0,12,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,120.0,140.0,2.0,81.0,35.0,39.0,,,,,,,440.0
http://ufcstats.com/fight-details/4553c3ab494c2d05,2009-09-16,"Oklahoma City, Oklahoma, USA",Jeremy Stephens,Justin Buchholz,"""Lil' Heathen""",,W,L,Lightweight Bout,TKO - Doctor's Stoppage,1.0,Kevin Nix,Facial Cuts,2.0,0.0,0.56,0.18,,,0.0,0.0,0.0,0.0,2.0,0.0,0.56,0.18,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,28,50,9,49,30,52,11,51,0,0,0,0,22,43,5,43,1,2,1,3,5,5,3,3,13,24,9,48,9,12,0,1,6,14,0,0,28,50,9,49,30,52,11,51,0,0,0,0,22,43,5,43,1,2,1,3,5,5,3,3,13,24,9,48,9,12,0,1,6,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,203.0,26.0,0.0,,,,,,,,,203.0
http://ufcstats.com/fight-details/3f0826158f87f41d,2009-12-05,"Las Vegas, Nevada, USA",Matt Hamill,Jon Jones,"""The Hammer""","""Bones""",W,L,Light Heavyweight Bout,DQ,1.0,Steve Mazzagatti,Illegal Elbows by Jones,0.0,0.0,0.29,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5,17,44,88,7,19,55,106,0,1,1,1,2,11,33,76,0,0,7,8,3,6,4,4,5,17,9,25,0,0,2,2,0,0,33,61,5,17,44,88,7,19,55,106,0,1,1,1,2,11,33,76,0,0,7,8,3,6,4,4,5,17,9,25,0,0,2,2,0,0,33,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,84.0,254.0,0.0,84.0,,,,,,,,,254.0
http://ufcstats.com/fight-details/e83b214695941af1,2009-09-16,"Oklahoma City, Oklahoma, USA",CB Dollaway,Jay Silva,"""The Doberman""",,W,L,Middleweight Bout,Decision - Unanimous,3.0,Leon Roberts,,0.0,0.0,0.58,0.43,0.6,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.51,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.47,0.5,,2.0,1.0,0.0,0.0,0.0,0.0,0.61,0.72,0.25,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,32,55,19,44,67,93,61,91,6,10,0,1,20,37,14,37,12,16,5,7,0,2,0,0,6,13,13,31,7,10,3,9,19,32,3,4,14,27,3,16,28,42,14,28,4,4,0,1,6,14,1,13,8,11,2,3,0,2,0,0,2,8,3,13,7,8,0,3,5,11,0,0,10,15,8,17,23,28,18,30,1,2,0,0,8,13,7,15,2,2,1,2,0,0,0,0,3,3,6,12,0,2,2,5,7,10,0,0,8,13,8,11,16,23,29,33,1,4,0,0,6,10,6,9,2,3,2,2,0,0,0,0,1,2,4,6,0,0,1,1,7,11,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,79.0,300.0,185.0,12.0,252.0,1.0,182.0,66.0,,,,,900.0
