fight_link,date,location,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,division,method,last_round,last_round_time,time_format,referee,stoppage_details,kd_1,kd_2,sig_str_1,sig_str_2,sig_str_perc_1,sig_str_perc_2,total_str_1,total_str_2,td_1,td_2,td_pct_1,td_pct_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,r1_kd_1,r1_kd_2,r1_sig_str_1,r1_sig_str_2,r1_sig_str_perc_1,r1_sig_str_perc_2,r1_total_str_1,r1_total_str_2,r1_td_1,r1_td_2,r1_td_pct_1,r1_td_pct_2,r1_sub_att_1,r1_sub_att_2,r1_rev_1,r1_rev_2,r1_ctrl_1,r1_ctrl_2,r2_kd_1,r2_kd_2,r2_sig_str_1,r2_sig_str_2,r2_sig_str_perc_1,r2_sig_str_perc_2,r2_total_str_1,r2_total_str_2,r2_td_1,r2_td_2,r2_td_pct_1,r2_td_pct_2,r2_sub_att_1,r2_sub_att_2,r2_rev_1,r2_rev_2,r2_ctrl_1,r2_ctrl_2,r3_kd_1,r3_kd_2,r3_sig_str_1,r3_sig_str_2,r3_sig_str_perc_1,r3_sig_str_perc_2,r3_total_str_1,r3_total_str_2,r3_td_1,r3_td_2,r3_td_pct_1,r3_td_pct_2,r3_sub_att_1,r3_sub_att_2,r3_rev_1,r3_rev_2,r3_ctrl_1,r3_ctrl_2,r4_kd_1,r4_kd_2,r4_sig_str_1,r4_sig_str_2,r4_sig_str_perc_1,r4_sig_str_perc_2,r4_total_str_1,r4_total_str_2,r4_td_1,r4_td_2,r4_td_pct_1,r4_td_pct_2,r4_sub_att_1,r4_sub_att_2,r4_rev_1,r4_rev_2,r4_ctrl_1,r4_ctrl_2,r5_kd_1,r5_kd_2,r5_sig_str_1,r5_sig_str_2,r5_sig_str_perc_1,r5_sig_str_perc_2,r5_total_str_1,r5_total_str_2,r5_td_1,r5_td_2,r5_td_pct_1,r5_td_pct_2,r5_sub_att_1,r5_sub_att_2,r5_rev_1,r5_rev_2,r5_ctrl_1,r5_ctrl_2,sig_str_head_1,sig_str_head_2,sig_str_body_1,sig_str_body_2,sig_str_leg_1,sig_str_leg_2,sig_str_dist_1,sig_str_dist_2,sig_str_clinch_1,sig_str_clinch_2,sig_str_ground_1,sig_str_ground_2,r1_sig_str_head_1,r1_sig_str_head_2,r1_sig_str_body_1,r1_sig_str_body_2,r1_sig_str_leg_1,r1_sig_str_leg_2,r1_sig_str_dist_1,r1_sig_str_dist_2,r1_sig_str_clinch_1,r1_sig_str_clinch_2,r1_sig_str_ground_1,r1_sig_str_ground_2,r2_sig_str_head_1,r2_sig_str_head_2,r2_sig_str_body_1,r2_sig_str_body_2,r2_sig_str_leg_1,r2_sig_str_leg_2,r2_sig_str_dist_1,r2_sig_str_dist_2,r2_sig_str_clinch_1,r2_sig_str_clinch_2,r2_sig_str_ground_1,r2_sig_str_ground_2,r3_sig_str_head_1,r3_sig_str_head_2,r3_sig_str_body_1,r3_sig_str_body_2,r3_sig_str_leg_1,r3_sig_str_leg_2,r3_sig_str_dist_1,r3_sig_str_dist_2,r3_sig_str_clinch_1,r3_sig_str_clinch_2,r3_sig_str_ground_1,r3_sig_str_ground_2,r4_sig_str_head_1,r4_sig_str_head_2,r4_sig_str_body_1,r4_sig_str_body_2,r4_sig_str_leg_1,r4_sig_str_leg_2,r4_sig_str_dist_1,r4_sig_str_dist_2,r4_sig_str_clinch_1,r4_sig_str_clinch_2,r4_sig_str_ground_1,r4_sig_str_ground_2,r5_sig_str_head_1,r5_sig_str_head_2,r5_sig_str_body_1,r5_sig_str_body_2,r5_sig_str_leg_1,r5_sig_str_leg_2,r5_sig_str_dist_1,r5_sig_str_dist_2,r5_sig_str_clinch_1,r5_sig_str_clinch_2,r5_sig_str_ground_1,r5_sig_str_ground_2,error,error_type
http://ufcstats.com/fight-details/f88fefd5df0ba06c,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Neil Seery,Chris Beal,"""2Tap""","""Real Deal""",W,L,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Sataki,,0,0,56 of 152,39 of 135,36%,28%,106 of 204,61 of 160,1 of 3,2 of 4,33%,50%,4,0,2,1,0:47,4:43,0,0,11 of 55,16 of 46,20%,34%,14 of 58,23 of 53,0 of 0,1 of 2,---,50%,0,0,0,0,0:00,0:52,0,0,18 of 30,9 of 34,60%,26%,43 of 55,20 of 45,0 of 1,0 of 0,0%,---,4,0,2,1,0:19,3:19,0,0,27 of 67,14 of 55,40%,25%,49 of 91,18 of 62,1 of 2,1 of 2,50%,50%,0,0,0,0,0:28,0:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 of 137,26 of 117,1 of 5,9 of 14,5 of 10,4 of 4,34 of 125,22 of 99,8 of 11,4 of 9,14 of 16,13 of 27,8 of 48,9 of 34,0 of 1,4 of 9,3 of 6,3 of 3,8 of 51,11 of 39,3 of 4,2 of 4,0 of 0,3 of 3,16 of 28,8 of 33,0 of 0,1 of 1,2 of 2,0 of 0,5 of 14,1 of 18,1 of 2,1 of 2,12 of 14,7 of 14,26 of 61,9 of 50,1 of 4,4 of 4,0 of 2,1 of 1,21 of 60,10 of 42,4 of 5,1 of 3,2 of 2,3 of 10,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/7786b5fafee61c36,"
      May 08, 2016
    ","

      Rotterdam, Zuid-Holland, Netherlands
    ",Jon Tuck,Josh Emmett,"""Super Saiyan""","""CC0""",L,W,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,0,0,53 of 180,54 of 152,29%,35%,54 of 181,54 of 153,0 of 1,0 of 2,0%,0%,0,0,0,0,0:07,0:01,0,0,12 of 46,17 of 42,26%,40%,12 of 46,17 of 42,0 of 0,0 of 1,---,0%,0,0,0,0,0:06,0:00,0,0,19 of 61,18 of 61,31%,29%,19 of 61,18 of 62,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,0,0,22 of 73,19 of 49,30%,38%,23 of 74,19 of 49,0 of 1,0 of 1,0%,0%,0,0,0,0,0:01,0:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 of 150,32 of 114,12 of 16,11 of 23,12 of 14,11 of 15,52 of 174,54 of 151,1 of 5,0 of 1,0 of 1,0 of 0,4 of 34,6 of 26,2 of 4,3 of 7,6 of 8,8 of 9,11 of 40,17 of 41,1 of 5,0 of 1,0 of 1,0 of 0,11 of 52,12 of 47,4 of 5,4 of 10,4 of 4,2 of 4,19 of 61,18 of 61,0 of 0,0 of 0,0 of 0,0 of 0,14 of 64,14 of 41,6 of 7,4 of 6,2 of 2,1 of 2,22 of 73,19 of 49,0 of 0,0 of 0,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/96f09d5db68951ef,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Viktor Pesta,Konstantin Erokhin,,,W,L,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bobby Rehman,,0,0,35 of 59,17 of 36,59%,47%,124 of 161,23 of 43,4 of 13,0 of 0,30%,---,0,0,0,0,9:07,0:00,0,0,8 of 20,13 of 27,40%,48%,23 of 38,16 of 30,2 of 6,0 of 0,33%,---,0,0,0,0,2:57,0:00,0,0,18 of 28,2 of 6,64%,33%,52 of 69,4 of 8,1 of 4,0 of 0,25%,---,0,0,0,0,2:34,0:00,0,0,9 of 11,2 of 3,81%,66%,49 of 54,3 of 5,1 of 3,0 of 0,33%,---,0,0,0,0,3:36,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 of 47,11 of 28,5 of 6,4 of 6,5 of 6,2 of 2,10 of 26,12 of 29,3 of 6,5 of 7,22 of 27,0 of 0,7 of 19,9 of 22,0 of 0,4 of 5,1 of 1,0 of 0,3 of 9,8 of 20,2 of 4,5 of 7,3 of 7,0 of 0,9 of 17,2 of 5,5 of 6,0 of 1,4 of 5,0 of 0,6 of 14,2 of 6,0 of 1,0 of 0,12 of 13,0 of 0,9 of 11,0 of 1,0 of 0,0 of 0,0 of 0,2 of 2,1 of 3,2 of 3,1 of 1,0 of 0,7 of 7,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/c740ceb0427b6317,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Mirsad Bektic,Paul Redmond,,"""Redser""",W,L,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Neil Hall,,0,0,34 of 56,2 of 7,60%,28%,154 of 194,16 of 22,2 of 3,0 of 2,66%,0%,0,0,0,0,13:53,0:00,0,0,15 of 21,1 of 4,71%,25%,50 of 67,8 of 11,1 of 1,0 of 1,100%,0%,0,0,0,0,4:31,0:00,0,0,9 of 20,1 of 3,45%,33%,43 of 57,5 of 7,1 of 2,0 of 1,50%,0%,0,0,0,0,4:30,0:00,0,0,10 of 15,0 of 0,66%,---,61 of 70,3 of 4,0 of 0,0 of 0,---,---,0,0,0,0,4:52,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33 of 55,1 of 6,1 of 1,1 of 1,0 of 0,0 of 0,5 of 16,2 of 7,0 of 0,0 of 0,29 of 40,0 of 0,15 of 21,0 of 3,0 of 0,1 of 1,0 of 0,0 of 0,2 of 5,1 of 4,0 of 0,0 of 0,13 of 16,0 of 0,8 of 19,1 of 3,1 of 1,0 of 0,0 of 0,0 of 0,1 of 7,1 of 3,0 of 0,0 of 0,8 of 13,0 of 0,10 of 15,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,2 of 4,0 of 0,0 of 0,0 of 0,8 of 11,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/b2398418be9a3442,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Nikita Krylov,Stanislav Nedkov,"""The Miner""","""Stucky""",W,L,Light Heavyweight Bout,Submission,1,1:24,3 Rnd (5-5-5),Marc Goddard,Guillotine Choke Standing,1,0,13 of 16,4 of 8,81%,50%,14 of 17,4 of 8,0 of 0,0 of 1,---,0%,1,0,0,0,0:30,0:10,1,0,13 of 16,4 of 8,81%,50%,14 of 17,4 of 8,0 of 0,0 of 1,---,0%,1,0,0,0,0:30,0:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 of 14,4 of 7,1 of 1,0 of 1,1 of 1,0 of 0,2 of 4,4 of 8,2 of 2,0 of 0,9 of 10,0 of 0,11 of 14,4 of 7,1 of 1,0 of 1,1 of 1,0 of 0,2 of 4,4 of 8,2 of 2,0 of 0,9 of 10,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/c565bf49fce2a4cd,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Kenny Robertson,Sultan Aliev,,,W,L,Welterweight Bout,KO/TKO,1,2:42,3 Rnd (5-5-5),Bobby Rehman,Punch to Head At Distance,1,0,14 of 33,8 of 14,42%,57%,14 of 33,8 of 14,0 of 3,0 of 0,0%,---,0,0,0,0,0:29,0:22,1,0,14 of 33,8 of 14,42%,57%,14 of 33,8 of 14,0 of 3,0 of 0,0%,---,0,0,0,0,0:29,0:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 of 25,5 of 11,2 of 4,3 of 3,4 of 4,0 of 0,10 of 28,6 of 11,2 of 3,2 of 3,2 of 2,0 of 0,8 of 25,5 of 11,2 of 4,3 of 3,4 of 4,0 of 0,10 of 28,6 of 11,2 of 3,2 of 3,2 of 2,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/ee65977baeca3c85,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Mairbek Taisumov,Anthony Christodoulou,"""Beckan""",,W,L,Lightweight Bout,KO/TKO,2,0:38,3 Rnd (5-5-5),Leon Roberts,Punches to Head On Ground,0,0,37 of 59,9 of 38,62%,23%,37 of 59,9 of 38,2 of 2,0 of 1,100%,0%,0,0,0,0,1:01,0:00,0,0,29 of 51,8 of 34,56%,23%,29 of 51,8 of 34,2 of 2,0 of 0,100%,---,0,0,0,0,0:58,0:00,0,0,8 of 8,1 of 4,100%,25%,8 of 8,1 of 4,0 of 0,0 of 1,---,0%,0,0,0,0,0:03,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 of 44,6 of 33,5 of 6,0 of 0,6 of 9,3 of 5,28 of 44,9 of 36,1 of 3,0 of 1,8 of 12,0 of 1,18 of 36,5 of 29,5 of 6,0 of 0,6 of 9,3 of 5,26 of 42,8 of 32,1 of 3,0 of 1,2 of 6,0 of 1,8 of 8,1 of 4,0 of 0,0 of 0,0 of 0,0 of 0,2 of 2,1 of 4,0 of 0,0 of 0,6 of 6,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/9c1d4f57a997a490,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Andy Ogle,Makwan Amirkhani,"""The Little Axe""","""Mr. Finland""",L,W,Featherweight Bout,KO/TKO,1,0:08,3 Rnd (5-5-5),Kevin Sataki,Punches to Head At Distance,0,1,0 of 0,6 of 7,---,85%,0 of 0,6 of 7,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:02,0,1,0 of 0,6 of 7,---,85%,0 of 0,6 of 7,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 0,5 of 6,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,2 of 2,0 of 0,0 of 0,0 of 0,4 of 5,0 of 0,5 of 6,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,2 of 2,0 of 0,0 of 0,0 of 0,4 of 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/eb0775cf8ee7a4e6,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Akira Corassani,Sam Sicilia,,,L,W,Featherweight Bout,KO/TKO,1,3:26,3 Rnd (5-5-5),Neil Hall,Punch to Head At Distance,0,1,10 of 31,10 of 26,32%,38%,11 of 32,12 of 28,0 of 0,0 of 0,---,---,0,0,0,0,0:02,0:24,0,1,10 of 31,10 of 26,32%,38%,11 of 32,12 of 28,0 of 0,0 of 0,---,---,0,0,0,0,0:02,0:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 of 22,6 of 21,1 of 4,3 of 4,4 of 5,1 of 1,10 of 30,7 of 22,0 of 1,2 of 3,0 of 0,1 of 1,5 of 22,6 of 21,1 of 4,3 of 4,4 of 5,1 of 1,10 of 30,7 of 22,0 of 1,2 of 3,0 of 0,1 of 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/eab6e19a2a2a67f0,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Nicholas Musoke,Albert Tumenov,"""Nico""","""Einstein""",L,W,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,0,0,65 of 190,87 of 201,34%,43%,65 of 190,87 of 201,0 of 10,0 of 1,0%,0%,0,0,0,0,1:16,0:07,0,0,24 of 55,17 of 37,43%,45%,24 of 55,17 of 37,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,0,0,24 of 67,36 of 89,35%,40%,24 of 67,36 of 89,0 of 2,0 of 0,0%,---,0,0,0,0,0:06,0:03,0,0,17 of 68,34 of 75,25%,45%,17 of 68,34 of 75,0 of 8,0 of 1,0%,0%,0,0,0,0,1:10,0:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 of 153,81 of 181,26 of 33,4 of 17,4 of 4,2 of 3,64 of 189,83 of 196,1 of 1,4 of 4,0 of 0,0 of 1,12 of 37,16 of 31,10 of 16,1 of 5,2 of 2,0 of 1,24 of 55,17 of 37,0 of 0,0 of 0,0 of 0,0 of 0,13 of 55,33 of 83,10 of 11,2 of 5,1 of 1,1 of 1,24 of 67,34 of 87,0 of 0,2 of 2,0 of 0,0 of 0,10 of 61,32 of 67,6 of 6,1 of 7,1 of 1,1 of 1,16 of 67,32 of 72,1 of 1,2 of 2,0 of 0,0 of 1,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/c910d2fe570b368a,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Dan Henderson,Gegard Mousasi,"""Hendo""",,L,W,Middleweight Bout,KO/TKO,1,1:10,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance,0,1,4 of 11,4 of 22,36%,18%,4 of 11,5 of 24,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:02,0,1,4 of 11,4 of 22,36%,18%,4 of 11,5 of 24,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 of 8,3 of 21,0 of 0,0 of 0,3 of 3,1 of 1,4 of 11,3 of 21,0 of 0,0 of 0,0 of 0,1 of 1,1 of 8,3 of 21,0 of 0,0 of 0,3 of 3,1 of 1,4 of 11,3 of 21,0 of 0,0 of 0,0 of 0,1 of 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/c3544bce29be1281,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Phil Davis,Ryan Bader,"""Mr. Wonderful""","""Darth""",L,W,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,,0,0,35 of 129,26 of 117,27%,22%,51 of 145,29 of 120,0 of 9,1 of 3,0%,33%,0,0,0,0,1:29,0:45,0,0,9 of 40,5 of 42,22%,11%,9 of 40,5 of 42,0 of 2,0 of 0,0%,---,0,0,0,0,0:00,0:00,0,0,7 of 33,6 of 23,21%,26%,20 of 46,7 of 24,0 of 3,0 of 2,0%,0%,0,0,0,0,1:26,0:19,0,0,19 of 56,15 of 52,33%,28%,22 of 59,17 of 54,0 of 4,1 of 1,0%,100%,0,0,0,0,0:03,0:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 of 86,19 of 102,15 of 28,4 of 10,9 of 15,3 of 5,29 of 116,24 of 112,6 of 13,1 of 4,0 of 0,1 of 1,4 of 31,3 of 34,3 of 5,0 of 4,2 of 4,2 of 4,9 of 38,5 of 41,0 of 2,0 of 1,0 of 0,0 of 0,2 of 20,4 of 21,5 of 12,1 of 1,0 of 1,1 of 1,3 of 25,5 of 21,4 of 8,1 of 2,0 of 0,0 of 0,5 of 35,12 of 47,7 of 11,3 of 5,7 of 10,0 of 0,17 of 53,14 of 50,2 of 3,0 of 1,0 of 0,1 of 1,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/f47a32ec7dfda660,"
      January 24, 2015
    ","

      Stockholm, Sweden
    ",Alexander Gustafsson,Anthony Johnson,"""The Mauler""","""Rumble""",L,W,Light Heavyweight Bout,KO/TKO,1,2:15,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head On Ground,0,1,10 of 20,30 of 47,50%,63%,10 of 20,38 of 56,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:32,0,1,10 of 20,30 of 47,50%,63%,10 of 20,38 of 56,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 of 16,29 of 45,0 of 1,0 of 0,2 of 3,1 of 2,10 of 20,9 of 21,0 of 0,4 of 5,0 of 0,17 of 21,8 of 16,29 of 45,0 of 1,0 of 0,2 of 3,1 of 2,10 of 20,9 of 21,0 of 0,4 of 5,0 of 0,17 of 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/1cbb930fb77a3781,"
      June 04, 2016
    ","

      Los Angeles, California, USA
    ",Marco Polo Reyes,Dong Hyun Ma,,"""Maestro""",W,L,Lightweight Bout,KO/TKO,3,1:52,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance,2,0,135 of 299,83 of 197,45%,42%,147 of 312,99 of 214,0 of 0,2 of 3,---,66%,0,0,0,0,1:24,1:28,1,0,43 of 106,23 of 64,40%,35%,52 of 115,25 of 66,0 of 0,1 of 1,---,100%,0,0,0,0,1:03,0:55,0,0,77 of 148,52 of 108,52%,48%,80 of 152,66 of 123,0 of 0,1 of 2,---,50%,0,0,0,0,0:19,0:33,1,0,15 of 45,8 of 25,33%,32%,15 of 45,8 of 25,0 of 0,0 of 0,---,---,0,0,0,0,0:02,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 of 251,76 of 187,31 of 41,4 of 7,4 of 7,3 of 3,109 of 254,67 of 171,14 of 25,16 of 26,12 of 20,0 of 0,39 of 96,22 of 62,4 of 7,1 of 2,0 of 3,0 of 0,32 of 84,13 of 50,5 of 10,10 of 14,6 of 12,0 of 0,53 of 117,50 of 104,23 of 30,2 of 4,1 of 1,0 of 0,64 of 127,46 of 97,8 of 14,6 of 11,5 of 7,0 of 0,8 of 38,4 of 21,4 of 4,1 of 1,3 of 3,3 of 3,13 of 43,8 of 24,1 of 1,0 of 1,1 of 1,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/e06f96f3484ad74a,"
      June 04, 2016
    ","

      Los Angeles, California, USA
    ",Jessica Penne,Jessica Andrade,,"""Bate Estaca""",L,W,Women's Strawweight Bout,KO/TKO,2,2:56,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance,0,0,27 of 91,117 of 205,29%,57%,28 of 92,118 of 206,0 of 6,0 of 0,0%,---,0,0,0,0,0:00,0:32,0,0,18 of 57,64 of 107,31%,59%,19 of 58,65 of 108,0 of 3,0 of 0,0%,---,0,0,0,0,0:00,0:20,0,0,9 of 34,53 of 98,26%,54%,9 of 34,53 of 98,0 of 3,0 of 0,0%,---,0,0,0,0,0:00,0:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 of 67,90 of 171,10 of 23,26 of 33,0 of 1,1 of 1,19 of 80,78 of 145,8 of 11,39 of 60,0 of 0,0 of 0,8 of 36,50 of 90,10 of 21,13 of 16,0 of 0,1 of 1,10 of 46,49 of 87,8 of 11,15 of 20,0 of 0,0 of 0,9 of 31,40 of 81,0 of 2,13 of 17,0 of 1,0 of 0,9 of 34,29 of 58,0 of 0,24 of 40,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/e640fd983577d349,"
      June 04, 2016
    ","

      Los Angeles, California, USA
    ",Kevin Casey,Elvis Mutapcic,"""King""","""The King""",D,D,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,,0,0,59 of 83,64 of 121,71%,52%,79 of 103,119 of 178,2 of 6,0 of 0,33%,---,0,0,0,0,5:43,0:58,0,0,21 of 32,7 of 12,65%,58%,36 of 47,21 of 27,1 of 1,0 of 0,100%,---,0,0,0,0,2:42,0:00,0,0,22 of 26,26 of 34,84%,76%,27 of 31,47 of 56,1 of 2,0 of 0,50%,---,0,0,0,0,3:01,0:25,0,0,16 of 25,31 of 75,64%,41%,16 of 25,51 of 95,0 of 3,0 of 0,0%,---,0,0,0,0,0:00,0:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33 of 56,29 of 82,15 of 16,27 of 31,11 of 11,8 of 8,29 of 48,27 of 70,8 of 10,31 of 40,22 of 25,6 of 11,3 of 13,2 of 6,11 of 12,4 of 5,7 of 7,1 of 1,9 of 19,5 of 10,1 of 1,2 of 2,11 of 12,0 of 0,19 of 23,5 of 11,1 of 1,18 of 20,2 of 2,3 of 3,4 of 5,5 of 9,7 of 8,21 of 25,11 of 13,0 of 0,11 of 20,22 of 65,3 of 3,5 of 6,2 of 2,4 of 4,16 of 24,17 of 51,0 of 1,8 of 13,0 of 0,6 of 11,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/5b55a8e33199d71e,"
      June 04, 2016
    ","

      Los Angeles, California, USA
    ",Cole Miller,Alex Caceres,"""Magrinho""","""Bruce Leeroy""",L,W,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,0,1,33 of 127,97 of 156,25%,62%,39 of 134,108 of 167,3 of 3,5 of 5,100%,100%,1,0,0,1,2:32,3:01,0,1,8 of 42,27 of 38,19%,71%,8 of 42,33 of 44,2 of 2,2 of 2,100%,100%,0,0,0,1,0:51,1:13,0,0,13 of 50,46 of 81,26%,56%,13 of 50,47 of 82,0 of 0,2 of 2,---,100%,0,0,0,0,0:00,0:25,0,0,12 of 35,24 of 37,34%,64%,18 of 42,28 of 41,1 of 1,1 of 1,100%,100%,1,0,0,0,1:41,1:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 of 111,65 of 120,5 of 11,22 of 26,4 of 5,10 of 10,30 of 122,77 of 130,1 of 2,10 of 14,2 of 3,10 of 12,3 of 35,16 of 27,2 of 3,8 of 8,3 of 4,3 of 3,7 of 41,18 of 29,1 of 1,5 of 5,0 of 0,4 of 4,10 of 44,28 of 59,2 of 5,11 of 15,1 of 1,7 of 7,13 of 50,41 of 72,0 of 0,4 of 8,0 of 0,1 of 1,11 of 32,21 of 34,1 of 3,3 of 3,0 of 0,0 of 0,10 of 31,18 of 29,0 of 1,1 of 1,2 of 3,5 of 7,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/2c65d5d20cc893e4,"
      June 04, 2016
    ","

      Los Angeles, California, USA
    ",Beneil Dariush,James Vick,,"""The Texecutioner""",W,L,Lightweight Bout,KO/TKO,1,4:16,3 Rnd (5-5-5),Mike Beltran,Punch to Head In Clinch,2,0,46 of 70,9 of 30,65%,30%,48 of 72,10 of 31,0 of 2,0 of 0,0%,---,0,0,0,0,1:20,0:28,2,0,46 of 70,9 of 30,65%,30%,48 of 72,10 of 31,0 of 2,0 of 0,0%,---,0,0,0,0,1:20,0:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33 of 56,5 of 17,9 of 10,4 of 12,4 of 4,0 of 1,16 of 27,5 of 25,11 of 16,4 of 5,19 of 27,0 of 0,33 of 56,5 of 17,9 of 10,4 of 12,4 of 4,0 of 1,16 of 27,5 of 25,11 of 16,4 of 5,19 of 27,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
