fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2,sig_str_landed_1,sig_str_attempted_1,total_str_landed_1,total_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_2,total_str_attempted_2,sig_str_accuracy_1,total_str_accuracy_1,sig_str_accuracy_2,total_str_accuracy_2,winner,fight_time_seconds,total_fight_time_seconds
http://ufcstats.com/fight-details/ee4d086121100177,2013-11-09,"Goiania, Goias, Brazil",Submission,1,2:38,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,Thiago Tavares,Justin Salas,,"""J-Bomb""",W,L,0,0,7 of 11,4 of 17,20 of 24,14 of 27,7,11,20,24,4,17,14,27,0.6363636363636364,0.8333333333333334,0.23529411764705882,0.5185185185185185,Thiago Tavares,158,158
http://ufcstats.com/fight-details/0a70601cc9f2426f,2013-11-09,"Goiania, Goias, Brazil",KO/TKO,1,1:42,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head From Guard,Godofredo Pepey,Sam Sicilia,,,L,W,0,0,3 of 5,11 of 15,4 of 6,18 of 22,3,5,4,6,11,15,18,22,0.6,0.6666666666666666,0.7333333333333333,0.8181818181818182,Sam Sicilia,102,102
http://ufcstats.com/fight-details/e9bc416752cadd29,2013-11-09,"Goiania, Goias, Brazil",KO/TKO,1,3:31,3 Rnd (5-5-5),Kevin MacDonald,Punch to Head At Distance,Thiago Perpetuo,Omari Akhmedov,"""Bodao""","""Wolverine""",L,W,1,1,18 of 28,14 of 20,22 of 36,22 of 30,18,28,22,36,14,20,22,30,0.6428571428571429,0.6111111111111112,0.7,0.7333333333333333,Omari Akhmedov,211,211
http://ufcstats.com/fight-details/c6c37a9e8990baba,2013-11-09,"Goiania, Goias, Brazil",KO/TKO,1,1:18,3 Rnd (5-5-5),Kevin MacDonald,"Knee to Head In Clinch
      Submission to Strikes",Rafael Cavalcante,Igor Pokrajac,"""Feijao""","""The Duke""",W,L,1,0,16 of 21,9 of 16,18 of 23,11 of 18,16,21,18,23,9,16,11,18,0.7619047619047619,0.782608695652174,0.5625,0.6111111111111112,Rafael Cavalcante,78,78
http://ufcstats.com/fight-details/8de959ac3c3eeb85,2013-11-09,"Goiania, Goias, Brazil",KO/TKO,1,2:10,3 Rnd (5-5-5),Dan Miragliotta,"Knee to Body At Distance
      Submission to Strikes",Paulo Thiago,Brandon Thatch,,"""Rukus""",L,W,0,1,5 of 13,12 of 28,6 of 16,13 of 30,5,13,6,16,12,28,13,30,0.38461538461538464,0.375,0.42857142857142855,0.43333333333333335,Brandon Thatch,130,130
http://ufcstats.com/fight-details/83f6a6fc79036749,2013-01-26,"Chicago, Illinois, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Simeon Thoresen,David Mitchell,"""The Grin""","""Daudi""",L,W,0,0,49 of 115,60 of 159,52 of 119,121 of 234,49,115,52,119,60,159,121,234,0.4260869565217391,0.4369747899159664,0.37735849056603776,0.5170940170940171,David Mitchell,300,900
http://ufcstats.com/fight-details/2d57ce76f7922ed9,2013-11-09,"Goiania, Goias, Brazil",Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Cezar Ferreira,Daniel Sarafian,"""Mutante""",,W,L,0,0,15 of 47,21 of 44,56 of 99,31 of 54,15,47,56,99,21,44,31,54,0.3191489361702128,0.5656565656565656,0.4772727272727273,0.5740740740740741,Cezar Ferreira,300,900
http://ufcstats.com/fight-details/97cec48c97e7ea31,2013-01-26,"Chicago, Illinois, USA",Submission,1,0:50,3 Rnd (5-5-5),John McCarthy,Guillotine Choke After Drop to Half Guard,Ryan Bader,Vladimir Matyushenko,"""Darth""","""The Janitor""",W,L,1,0,3 of 6,0 of 4,3 of 6,1 of 5,3,6,3,6,0,4,1,5,0.5,0.5,0.0,0.2,Ryan Bader,50,50
http://ufcstats.com/fight-details/856e171bdfc98cb5,2013-01-26,"Chicago, Illinois, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Mike Stumpf,Pascal Krauss,,"""Panzer""",L,W,0,0,63 of 142,163 of 309,87 of 169,197 of 344,63,142,87,169,163,309,197,344,0.44366197183098594,0.514792899408284,0.5275080906148867,0.5726744186046512,Pascal Krauss,300,900
http://ufcstats.com/fight-details/df0d3dec831e2142,2013-01-26,"Chicago, Illinois, USA",Submission,3,2:13,3 Rnd (5-5-5),Robert Madrigal,Arm Triangle From Mount,Rafael Natal,Sean Spencer,"""Sapo""","""Black Magic""",W,L,0,0,64 of 111,12 of 84,122 of 170,14 of 86,64,111,122,170,12,84,14,86,0.5765765765765766,0.7176470588235294,0.14285714285714285,0.16279069767441862,Rafael Natal,133,733
http://ufcstats.com/fight-details/389c844a1a56177c,2013-11-09,"Goiania, Goias, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Santiago Ponzinibbio,Ryan LaFlare,"""Argentine Dagger""",,L,W,1,1,25 of 81,75 of 170,32 of 92,109 of 211,25,81,32,92,75,170,109,211,0.30864197530864196,0.34782608695652173,0.4411764705882353,0.5165876777251185,Ryan LaFlare,300,900
http://ufcstats.com/fight-details/76690fbdcaa85c21,2013-01-26,"Chicago, Illinois, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Robert Madrigal,,Clay Guida,Hatsu Hioki,"""The Carpenter""",,W,L,0,0,26 of 112,41 of 99,40 of 136,74 of 138,26,112,40,136,41,99,74,138,0.23214285714285715,0.29411764705882354,0.41414141414141414,0.5362318840579711,Clay Guida,300,900
http://ufcstats.com/fight-details/e8c24a1754599237,2013-01-26,"Chicago, Illinois, USA",KO/TKO,1,4:51,3 Rnd (5-5-5),John McCarthy,Elbows to Head In Clinch,TJ Grant,Matt Wiman,,,W,L,1,0,54 of 93,18 of 57,56 of 96,18 of 58,54,93,56,96,18,57,18,58,0.5806451612903226,0.5833333333333334,0.3157894736842105,0.3103448275862069,TJ Grant,291,291
http://ufcstats.com/fight-details/ca28f69fa42f88ed,2013-01-26,"Chicago, Illinois, USA",KO/TKO,2,3:48,3 Rnd (5-5-5),Herb Dean,to   On Ground,Mike Russow,Shawn Jordan,,"""The Savage""",L,W,0,0,25 of 45,42 of 72,29 of 51,56 of 88,25,45,29,51,42,72,56,88,0.5555555555555556,0.5686274509803921,0.5833333333333334,0.6363636363636364,Shawn Jordan,228,528
http://ufcstats.com/fight-details/1d34e2f80cb91188,2013-11-09,"Goiania, Goias, Brazil",KO/TKO,1,1:17,5 Rnd (5-5-5-5-5),Dan Miragliotta,Kick to Head At Distance,Vitor Belfort,Dan Henderson,"""The Phenom""","""Hendo""",W,L,2,0,12 of 17,1 of 2,13 of 18,1 of 2,12,17,13,18,1,2,1,2,0.7058823529411765,0.7222222222222222,0.5,0.5,Vitor Belfort,77,77
http://ufcstats.com/fight-details/9b9591a4f7febe32,2013-01-26,"Chicago, Illinois, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,,Demetrious Johnson,John Dodson,"""Mighty Mouse""","""The Magician""",W,L,0,1,127 of 247,57 of 156,181 of 303,71 of 170,127,247,181,303,57,156,71,170,0.5141700404858299,0.5973597359735974,0.36538461538461536,0.4176470588235294,Demetrious Johnson,300,1500
http://ufcstats.com/fight-details/bddf441908777c0c,2013-01-26,"Chicago, Illinois, USA",KO/TKO,1,2:35,3 Rnd (5-5-5),Robert Madrigal,Kick to Body At Distance,Anthony Pettis,Donald Cerrone,"""Showtime""","""Cowboy""",W,L,1,0,18 of 28,4 of 12,18 of 28,4 of 12,18,28,18,28,4,12,4,12,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.3333333333333333,Anthony Pettis,155,155
http://ufcstats.com/fight-details/4e87af7e5156bbf7,2013-01-26,"Chicago, Illinois, USA",KO/TKO,2,2:32,3 Rnd (5-5-5),John McCarthy,Elbows to Head On Ground,Erik Koch,Ricardo Lamas,"""Phoenix""","""The Bully""",L,W,0,0,14 of 44,32 of 56,25 of 55,40 of 65,14,44,25,55,32,56,40,65,0.3181818181818182,0.45454545454545453,0.5714285714285714,0.6153846153846154,Ricardo Lamas,152,452
http://ufcstats.com/fight-details/6463a48c9347a9f3,2012-12-15,"Las Vegas, Nevada, USA",KO/TKO,1,4:05,3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head At Distance,Reuben Duran,Hugo Viana,,"""Wolverine""",L,W,0,3,8 of 30,22 of 39,8 of 30,26 of 43,8,30,8,30,22,39,26,43,0.26666666666666666,0.26666666666666666,0.5641025641025641,0.6046511627906976,Hugo Viana,245,245
http://ufcstats.com/fight-details/8935fc5943a78c20,2012-12-15,"Las Vegas, Nevada, USA",Submission,3,4:11,3 Rnd (5-5-5),Kim Winslow,Armbar From Bottom Guard,Mike Rio,John Cofer,"""The Wolverine""","""The Potter""",W,L,0,0,30 of 67,31 of 59,67 of 111,57 of 87,30,67,67,111,31,59,57,87,0.44776119402985076,0.6036036036036037,0.5254237288135594,0.6551724137931034,Mike Rio,251,851
http://ufcstats.com/fight-details/b43c83505edcd8fa,2012-12-15,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Point Deducted: Illegal Knee by Papazian,Jared Papazian,Tim Elliott,"""The Jackhammer""",,L,W,0,1,36 of 97,36 of 69,46 of 109,189 of 256,36,97,46,109,36,69,189,256,0.3711340206185567,0.42201834862385323,0.5217391304347826,0.73828125,Tim Elliott,300,900
http://ufcstats.com/fight-details/6b83234360b3ca62,2012-12-15,"Las Vegas, Nevada, USA",Submission,2,1:04,3 Rnd (5-5-5),Herb Dean,"Triangle Choke From Bottom Guard
      Technical Submission",TJ Waldburger,Nick Catone,,"""The Jersey Devil""",W,L,1,0,13 of 17,10 of 16,14 of 18,14 of 20,13,17,14,18,10,16,14,20,0.7647058823529411,0.7777777777777778,0.625,0.7,TJ Waldburger,64,364
http://ufcstats.com/fight-details/1d20bba4aca5f81a,2012-12-15,"Las Vegas, Nevada, USA",KO/TKO,1,1:55,3 Rnd (5-5-5),Steve Mazzagatti,Knee to Head In Clinch,Mike Pyle,James Head,"""Quicksand""",,W,L,1,0,9 of 17,13 of 25,9 of 17,15 of 27,9,17,9,17,13,25,15,27,0.5294117647058824,0.5294117647058824,0.52,0.5555555555555556,Mike Pyle,115,115
http://ufcstats.com/fight-details/cade8a4e97911e89,2012-12-15,"Las Vegas, Nevada, USA",KO/TKO,2,0:26,3 Rnd (5-5-5),Kim Winslow,Punch to Head At Distance,Pat Barry,Shane del Rosario,"""HD""",,W,L,1,0,11 of 15,14 of 25,11 of 15,33 of 44,11,15,11,15,14,25,33,44,0.7333333333333333,0.7333333333333333,0.56,0.75,Pat Barry,26,326
http://ufcstats.com/fight-details/e88c59ad88e9dc27,2012-12-15,"Las Vegas, Nevada, USA",Submission,1,4:15,3 Rnd (5-5-5),Herb Dean,D'Arce Choke From Front Headlock,Dustin Poirier,Jonathan Brookins,"""The Diamond""",,W,L,0,0,35 of 73,26 of 54,38 of 76,26 of 54,35,73,38,76,26,54,26,54,0.4794520547945205,0.5,0.48148148148148145,0.48148148148148145,Dustin Poirier,255,255
http://ufcstats.com/fight-details/452a9728317893d7,2012-12-15,"Las Vegas, Nevada, USA",KO/TKO,2,1:00,3 Rnd (5-5-5),Kim Winslow,Punch to Head At Distance,Johnny Bedford,Marcos Vinicius,"""Brutal""","""Vina""",W,L,2,0,34 of 60,4 of 15,45 of 72,5 of 16,34,60,45,72,4,15,5,16,0.5666666666666667,0.625,0.26666666666666666,0.3125,Johnny Bedford,60,360
http://ufcstats.com/fight-details/638093bc4f69f639,2013-01-26,"Chicago, Illinois, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Quinton Jackson,Glover Teixeira,"""Rampage""",,L,W,0,1,53 of 169,80 of 179,54 of 170,103 of 207,53,169,54,170,80,179,103,207,0.3136094674556213,0.3176470588235294,0.44692737430167595,0.4975845410628019,Glover Teixeira,300,900
http://ufcstats.com/fight-details/85f67de8e9dc5689,2012-12-29,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Michael Johnson,Myles Jury,"""The Menace""","""Fury""",L,W,0,0,6 of 41,56 of 121,10 of 45,125 of 209,6,41,10,45,56,121,125,209,0.14634146341463414,0.2222222222222222,0.4628099173553719,0.5980861244019139,Myles Jury,300,900
http://ufcstats.com/fight-details/0d4927585d0480fc,2012-12-29,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Melvin Guillard,Jamie Varner,"""The Young Assassin""",,L,W,0,0,57 of 112,32 of 97,62 of 117,66 of 148,57,112,62,117,32,97,66,148,0.5089285714285714,0.5299145299145299,0.32989690721649484,0.44594594594594594,Jamie Varner,300,900
http://ufcstats.com/fight-details/12d17a837caeae63,2012-12-15,"Las Vegas, Nevada, USA",KO/TKO,1,2:15,3 Rnd (5-5-5),Chris Tognoni,Slam to   On Ground,Vinc Pichel,Rustam Khabilov,"""From Hell""","""Tiger""",L,W,0,0,0 of 4,13 of 19,1 of 5,19 of 25,0,4,1,5,13,19,19,25,0.0,0.2,0.6842105263157895,0.76,Rustam Khabilov,135,135
http://ufcstats.com/fight-details/5bcc7204a43cf34e,2012-12-15,"Las Vegas, Nevada, USA",KO/TKO,1,2:58,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head At Distance,Roy Nelson,Matt Mitrione,"""Big Country""",,W,L,1,0,23 of 53,13 of 28,23 of 53,13 of 28,23,53,23,53,13,28,13,28,0.4339622641509434,0.4339622641509434,0.4642857142857143,0.4642857142857143,Roy Nelson,178,178
http://ufcstats.com/fight-details/23cdc3ef525ba8e4,2012-12-29,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Yushin Okami,Alan Belcher,"""Thunder""","""The Talent""",W,L,0,0,20 of 44,6 of 28,81 of 115,15 of 39,20,44,81,115,6,28,15,39,0.45454545454545453,0.7043478260869566,0.21428571428571427,0.38461538461538464,Yushin Okami,300,900
http://ufcstats.com/fight-details/99c12cc04b4261bf,2012-12-15,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),Steve Mazzagatti,,Colton Smith,Mike Ricci,,"""The Martian""",W,L,0,0,15 of 18,9 of 15,88 of 113,10 of 17,15,18,88,113,9,15,10,17,0.8333333333333334,0.7787610619469026,0.6,0.5882352941176471,Colton Smith,300,900
http://ufcstats.com/fight-details/02a373f6503b3530,2012-12-29,"Las Vegas, Nevada, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,Junior Dos Santos,Cain Velasquez,"""Cigano""",,L,W,0,1,57 of 137,111 of 224,66 of 146,210 of 339,57,137,66,146,111,224,210,339,0.41605839416058393,0.4520547945205479,0.4955357142857143,0.6194690265486725,Cain Velasquez,300,1500
http://ufcstats.com/fight-details/bab948352454f302,2012-12-29,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Chris Leben,Derek Brunson,"""The Crippler""","""The One""",L,W,0,0,40 of 94,41 of 130,103 of 164,76 of 174,40,94,103,164,41,130,76,174,0.425531914893617,0.6280487804878049,0.3153846153846154,0.4367816091954023,Derek Brunson,300,900
http://ufcstats.com/fight-details/ea9059fd076a2f1e,2012-12-29,"Las Vegas, Nevada, USA",KO/TKO,1,3:50,3 Rnd (5-5-5),Kim Winslow,Punches to Head On Ground,Erik Perez,Byron Bloodworth,"""Goyito""",,W,L,1,0,40 of 58,8 of 11,49 of 72,9 of 12,40,58,49,72,8,11,9,12,0.6896551724137931,0.6805555555555556,0.7272727272727273,0.75,Erik Perez,230,230
http://ufcstats.com/fight-details/526790a5b3c4b5a2,2012-12-29,"Las Vegas, Nevada, USA",KO/TKO,3,2:11,3 Rnd (5-5-5),Kim Winslow,Punches to Head On Ground,Tim Boetsch,Constantinos Philippou,"""The Barbarian""",,L,W,1,0,25 of 53,28 of 74,41 of 74,56 of 108,25,53,41,74,28,74,56,108,0.4716981132075472,0.5540540540540541,0.3783783783783784,0.5185185185185185,Constantinos Philippou,131,731
http://ufcstats.com/fight-details/5d7a720a2e2f4749,2012-12-29,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Jim Miller,Joe Lauzon,"""A-10""",,W,L,0,0,91 of 204,35 of 123,96 of 210,40 of 128,91,204,96,210,35,123,40,128,0.44607843137254904,0.45714285714285713,0.2845528455284553,0.3125,Jim Miller,300,900
http://ufcstats.com/fight-details/5a65ffe3842ce2f2,2012-12-29,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Brad Pickett,Eddie Wineland,"""One Punch""",,L,W,0,1,67 of 212,90 of 294,67 of 212,90 of 294,67,212,67,212,90,294,90,294,0.3160377358490566,0.3160377358490566,0.30612244897959184,0.30612244897959184,Eddie Wineland,300,900
http://ufcstats.com/fight-details/470f6fdd47f671fd,2013-01-19,"Sao Paulo, Brazil",KO/TKO,1,2:38,3 Rnd (5-5-5),Mario Yamasaki,"Punches to Head On Ground
      Submission to Strikes",Edson Barboza,Lucas Martins,"""Junior""","""Mineiro""",W,L,1,0,26 of 45,12 of 31,29 of 49,12 of 31,26,45,29,49,12,31,12,31,0.5777777777777777,0.5918367346938775,0.3870967741935484,0.3870967741935484,Edson Barboza,158,158
http://ufcstats.com/fight-details/302ce74d8b0d12a6,2013-01-19,"Sao Paulo, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Diego Nunes,Nik Lentz,"""The Gun""","""The Carny""",L,W,0,0,18 of 32,56 of 74,19 of 33,205 of 234,18,32,19,33,56,74,205,234,0.5625,0.5757575757575758,0.7567567567567568,0.8760683760683761,Nik Lentz,300,900
http://ufcstats.com/fight-details/dff7ce155b47442c,2013-01-19,"Sao Paulo, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Ronny Markes,Andrew Craig,,"""Highlight""",W,L,0,0,5 of 9,20 of 29,28 of 32,90 of 106,5,9,28,32,20,29,90,106,0.5555555555555556,0.875,0.6896551724137931,0.8490566037735849,Ronny Markes,300,900
http://ufcstats.com/fight-details/8f426040f746905d,2013-01-19,"Sao Paulo, Brazil",Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Godofredo Pepey,Milton Vieira,,"""Miltinho""",W,L,0,0,36 of 76,17 of 34,104 of 153,58 of 84,36,76,104,153,17,34,58,84,0.47368421052631576,0.6797385620915033,0.5,0.6904761904761905,Godofredo Pepey,300,900
http://ufcstats.com/fight-details/c7ad34973f9d1cf6,2013-01-19,"Sao Paulo, Brazil",Submission,2,2:39,3 Rnd (5-5-5),Mario Yamasaki,Kneebar From Bottom Half Guard,Wagner Prado,Ildemar Alcantara,"""Caldeirao""","""Marajo""",L,W,0,0,28 of 53,24 of 55,41 of 70,39 of 70,28,53,41,70,24,55,39,70,0.5283018867924528,0.5857142857142857,0.43636363636363634,0.5571428571428572,Ildemar Alcantara,159,459
http://ufcstats.com/fight-details/4d231d5d5f815085,2013-01-19,"Sao Paulo, Brazil",Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Daniel Sarafian,CB Dollaway,,"""The Doberman""",L,W,1,0,38 of 98,62 of 152,41 of 102,73 of 164,38,98,41,102,62,152,73,164,0.3877551020408163,0.4019607843137255,0.40789473684210525,0.4451219512195122,CB Dollaway,300,900
http://ufcstats.com/fight-details/2eeb1656692bd967,2013-01-19,"Sao Paulo, Brazil",Submission,2,1:01,3 Rnd (5-5-5),Marc Goddard,Guillotine Choke After Drop to Guard,Gabriel Gonzaga,Ben Rothwell,"""Napao""",,W,L,0,0,17 of 28,12 of 27,20 of 31,15 of 32,17,28,20,31,12,27,15,32,0.6071428571428571,0.6451612903225806,0.4444444444444444,0.46875,Gabriel Gonzaga,61,361
http://ufcstats.com/fight-details/7651b2e09ea2c420,2013-01-19,"Sao Paulo, Brazil",KO/TKO,1,1:55,3 Rnd (5-5-5),Dan Miragliotta,Elbows to Head From Half Guard,Thiago Tavares,Khabib Nurmagomedov,,"""The Eagle""",L,W,0,1,2 of 10,22 of 31,2 of 10,22 of 31,2,10,2,10,22,31,22,31,0.2,0.2,0.7096774193548387,0.7096774193548387,Khabib Nurmagomedov,115,115
http://ufcstats.com/fight-details/b51d691b9f5603a8,2013-01-19,"Sao Paulo, Brazil",KO/TKO,2,1:27,5 Rnd (5-5-5-5-5),Dan Miragliotta,Kick to Head At Distance,Vitor Belfort,Michael Bisping,"""The Phenom""","""The Count""",W,L,1,0,18 of 53,14 of 66,19 of 54,14 of 66,18,53,19,54,14,66,14,66,0.33962264150943394,0.35185185185185186,0.21212121212121213,0.21212121212121213,Vitor Belfort,87,387
http://ufcstats.com/fight-details/87790788d1bb3b75,2012-09-22,"Toronto, Ontario, Canada",KO/TKO,1,0:45,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,Kyle Noke,Charlie Brenneman,,"""The Spaniard""",W,L,1,0,7 of 15,0 of 2,7 of 15,0 of 2,7,15,7,15,0,2,0,2,0.4666666666666667,0.4666666666666667,0.0,0.0,Kyle Noke,45,45
http://ufcstats.com/fight-details/2aff05a835ed715e,2012-09-22,"Toronto, Ontario, Canada",Submission,1,1:09,3 Rnd (5-5-5),Josh Rosenthal,Rear Naked Choke,Mitch Gagnon,Walel Watson,,"""The Gazelle""",W,L,1,0,5 of 11,1 of 8,6 of 12,1 of 8,5,11,6,12,1,8,1,8,0.45454545454545453,0.5,0.125,0.125,Mitch Gagnon,69,69
http://ufcstats.com/fight-details/de1124dba8c1a1b0,2012-09-22,"Toronto, Ontario, Canada",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,Sean Pierson,Lance Benoist,"""The Punisher""",,W,L,0,1,74 of 159,91 of 200,112 of 202,109 of 218,74,159,112,202,91,200,109,218,0.46540880503144655,0.5544554455445545,0.455,0.5,Sean Pierson,300,900
http://ufcstats.com/fight-details/aa1db19806dfd62e,2012-09-22,"Toronto, Ontario, Canada",KO/TKO,1,4:10,3 Rnd (5-5-5),John McCarthy,Punch to Head In Clinch,Seth Baczynski,Simeon Thoresen,"""The Polish Pistola""","""The Grin""",W,L,1,0,15 of 78,17 of 54,15 of 78,17 of 54,15,78,15,78,17,54,17,54,0.19230769230769232,0.19230769230769232,0.3148148148148148,0.3148148148148148,Seth Baczynski,250,250
http://ufcstats.com/fight-details/147e0b1c64cb7ef0,2012-09-22,"Toronto, Ontario, Canada",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,Jimy Hettes,Marcus Brimage,"""The Kid""","""The Bama Beast""",L,W,0,1,87 of 175,111 of 282,113 of 204,120 of 294,87,175,113,204,111,282,120,294,0.49714285714285716,0.553921568627451,0.39361702127659576,0.40816326530612246,Marcus Brimage,300,900
http://ufcstats.com/fight-details/3367081258d6ae12,2012-09-22,"Toronto, Ontario, Canada",Submission,2,1:14,3 Rnd (5-5-5),John McCarthy,Armbar On Ground,Igor Pokrajac,Vinny Magalhaes,"""The Duke""","""Pezao""",L,W,0,0,8 of 13,15 of 19,22 of 31,25 of 32,8,13,22,31,15,19,25,32,0.6153846153846154,0.7096774193548387,0.7894736842105263,0.78125,Vinny Magalhaes,74,374
http://ufcstats.com/fight-details/5af6a54d7e0f2b7f,2012-09-22,"Toronto, Ontario, Canada",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,TJ Grant,Evan Dunham,,,W,L,0,0,164 of 300,160 of 377,171 of 309,183 of 410,164,300,171,309,160,377,183,410,0.5466666666666666,0.5533980582524272,0.4244031830238727,0.44634146341463415,TJ Grant,300,900
http://ufcstats.com/fight-details/c97d0a476c2e7cb5,2012-09-22,"Toronto, Ontario, Canada",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,Michael Bisping,Brian Stann,"""The Count""","""All American""",W,L,0,0,64 of 141,57 of 141,88 of 168,72 of 158,64,141,88,168,57,141,72,158,0.45390070921985815,0.5238095238095238,0.40425531914893614,0.45569620253164556,Michael Bisping,300,900
http://ufcstats.com/fight-details/8af511cc6e6a9678,2012-09-22,"Toronto, Ontario, Canada",Submission,4,0:54,5 Rnd (5-5-5-5-5),John McCarthy,Keylock From Side Control,Jon Jones,Vitor Belfort,"""Bones""","""The Phenom""",W,L,1,0,65 of 110,16 of 36,96 of 144,22 of 43,65,110,96,144,16,36,22,43,0.5909090909090909,0.6666666666666666,0.4444444444444444,0.5116279069767442,Jon Jones,54,954
http://ufcstats.com/fight-details/307b12b9f08a4cbf,2012-09-22,"Toronto, Ontario, Canada",KO/TKO,1,2:40,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,Cub Swanson,Charles Oliveira,,"""Do Bronxs""",W,L,1,0,9 of 21,6 of 18,9 of 21,10 of 22,9,21,9,21,6,18,10,22,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.45454545454545453,Cub Swanson,160,160
http://ufcstats.com/fight-details/5c36d760c7e272f5,2012-12-08,"Seattle, Washington, USA",KO/TKO,2,2:57,3 Rnd (5-5-5),Anthony Hamlett,Kick to Head At Distance,Daron Cruickshank,Henry Martinez,"""Detroit Superstar""","""Sicario""",W,L,1,0,52 of 91,21 of 102,55 of 95,29 of 123,52,91,55,95,21,102,29,123,0.5714285714285714,0.5789473684210527,0.20588235294117646,0.23577235772357724,Daron Cruickshank,177,477
http://ufcstats.com/fight-details/f0cf2ca8e5c621a8,2012-12-08,"Seattle, Washington, USA",Submission,1,4:59,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,Scott Jorgensen,John Albert,"""Young Guns""","""Prince""",W,L,0,0,12 of 18,5 of 10,16 of 22,10 of 15,12,18,16,22,5,10,10,15,0.6666666666666666,0.7272727272727273,0.5,0.6666666666666666,Scott Jorgensen,299,299
http://ufcstats.com/fight-details/304fc030ee6dd9ee,2012-09-22,"Toronto, Ontario, Canada",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Matt Hamill,Roger Hollett,"""The Hammer""","""The Hulk""",W,L,0,0,94 of 144,26 of 72,151 of 216,32 of 79,94,144,151,216,26,72,32,79,0.6527777777777778,0.6990740740740741,0.3611111111111111,0.4050632911392405,Matt Hamill,300,900
http://ufcstats.com/fight-details/9890835f4c1c6b75,2012-09-22,"Toronto, Ontario, Canada",Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne,,Joseph Benavidez,Demetrious Johnson,,"""Mighty Mouse""",L,W,0,0,44 of 250,77 of 156,53 of 259,96 of 177,44,250,53,259,77,156,96,177,0.176,0.20463320463320464,0.4935897435897436,0.5423728813559322,Demetrious Johnson,300,1500
